pl_controv_flag,pl_name,hostname,pl_letter,sy_snum,discoverymethod,disc_year,pl_radj,pl_massj,st_spectype,st_rad,st_mass,st_met,st_lum,st_teff,st_rad.1
0,Kepler-1388 b,Kepler-1388,b,1,Transit,2016,0.23106432,,,0.61,0.63,0.02,-1.1068,4098.0,0.61
0,Kepler-1252 b,Kepler-1252,b,1,Transit,2016,0.14898742,,,1.09,1.06,0.03,-0.12958,5949.0,1.09
0,Kepler-1253 b,Kepler-1253,b,1,Transit,2016,0.11865465,,,1.1,0.97,-0.14,0.34479,5850.0,1.1
0,Kepler-1295 b,Kepler-1295,b,1,Transit,2016,0.13828174,,,0.89,0.92,0.04,-0.28279,5486.0,0.89
0,Kepler-1344 b,Kepler-1344,b,1,Transit,2016,0.1641538,,,1.13,1.09,0.06,0.14599,5981.0,1.13
0,Kepler-1343 b,Kepler-1343,b,1,Transit,2016,0.17218307,,,0.93,0.95,-0.16,0.19529,5759.0,0.93
0,Kepler-1379 b,Kepler-1379,b,1,Transit,2016,0.11597823,,,0.79,0.83,-0.04,-0.40329,5188.0,0.79
0,Kepler-1382 b,Kepler-1382,b,1,Transit,2016,0.16772237,,,1.72,1.36,0.3,0.57225,6161.0,1.72
0,Kepler-1256 b,Kepler-1256,b,1,Transit,2016,0.1329289,,,1.36,1.17,0.05,0.42833,6129.0,1.36
0,Kepler-1254 b,Kepler-1254,b,1,Transit,2016,0.13828174,,,0.75,0.78,-0.1,-0.57202,4985.0,0.75
0,Kepler-1347 b,Kepler-1347,b,1,Transit,2016,0.09189045,,,0.79,0.82,-0.11,-0.388,5193.0,0.79
0,Kepler-1346 b,Kepler-1346,b,1,Transit,2016,0.14095816,,,1.21,1.14,0.04,-0.00806,6133.0,1.21
0,Kepler-1386 b,Kepler-1386,b,1,Transit,2016,0.11062539,,,1.03,1.02,0.11,0.00882,5733.0,1.03
0,Kepler-1259 b,Kepler-1259,b,1,Transit,2016,0.12757605,,,0.77,0.8,-0.07,-0.33296,5053.0,0.77
0,Kepler-1257 b,Kepler-1257,b,1,Transit,2016,0.13560532,,,0.87,0.9,-0.09,-0.13622,5502.0,0.87
0,Kepler-616 c,Kepler-616,c,1,Transit,2016,0.30421982,,,0.97,0.98,-0.02,-0.11149,5753.0,0.97
0,Kepler-1300 b,Kepler-1300,b,1,Transit,2016,0.12222321,,,1.79,1.29,0.05,0.63621,6130.0,1.79
0,Kepler-1350 b,Kepler-1350,b,1,Transit,2016,0.22481934,,,0.53,0.55,-0.06,-1.2834,3827.0,0.53
0,Kepler-1351 b,Kepler-1351,b,1,Transit,2016,0.05798912,,,0.67,0.7,-0.03,-0.98254,4439.0,0.67
0,Kepler-516 b,Kepler-516,b,1,Transit,2016,0.5120885,,,2.02,1.62,0.01,0.79832,7099.0,2.02
0,Kepler-1217 b,Kepler-1217,b,1,Transit,2016,0.17753591,,,1.08,1.06,0.07,0.08509,5905.0,1.08
0,Kepler-1218 b,Kepler-1218,b,1,Transit,2016,0.1284682,,,1.1,1.06,-0.02,0.36296,5986.0,1.1
0,Kepler-1261 b,Kepler-1261,b,1,Transit,2016,0.2016237,,,0.77,0.82,0.03,-0.5233,5006.0,0.77
0,Kepler-1263 b,Kepler-1263,b,1,Transit,2016,0.10170399,,,0.8,0.84,-0.03,-0.41402,5213.0,0.8
0,Kepler-1303 b,Kepler-1303,b,1,Transit,2016,0.12668391,,,1.0,1.01,0.04,-0.00195,5771.0,1.0
0,Kepler-1305 b,Kepler-1305,b,1,Transit,2016,0.16772237,,,0.96,0.97,0.01,0.08368,5701.0,0.96
0,Kepler-521 b,Kepler-521,b,1,Transit,2016,0.2837006,,,1.46,1.34,0.25,0.67119,6406.0,1.46
0,Kepler-1219 b,Kepler-1219,b,1,Transit,2016,0.18913373,,,1.94,1.25,0.05,0.92552,5944.0,1.94
0,Kepler-1220 b,Kepler-1220,b,1,Transit,2016,0.13560532,,,0.99,1.0,-0.04,0.02481,5842.0,0.99
0,Kepler-1264 b,Kepler-1264,b,1,Transit,2016,0.10527255,,,0.98,0.99,-0.02,-0.05475,5791.0,0.98
0,Kepler-1265 b,Kepler-1265,b,1,Transit,2016,0.12043893,,,0.69,0.71,-0.1,-0.70004,4630.0,0.69
0,Kepler-1223 b,Kepler-1223,b,1,Transit,2016,0.10884111,,,0.75,0.8,0.04,-0.54142,4870.0,0.75
0,Kepler-1224 b,Kepler-1224,b,1,Transit,2016,0.11865465,,,1.22,1.18,0.14,0.29282,6155.0,1.22
0,Kepler-1268 b,Kepler-1268,b,1,Transit,2016,0.18110447,,,1.09,1.06,0.05,0.34483,5904.0,1.09
0,Kepler-1266 b,Kepler-1266,b,1,Transit,2016,0.23017218,,,0.76,0.8,-0.07,-0.52996,5044.0,0.76
0,Kepler-1309 b,Kepler-1309,b,1,Transit,2016,0.21143724,,,0.8,0.85,-0.03,-0.60322,5235.0,0.8
0,Kepler-517 b,Kepler-517,b,2,Transit,2016,0.23820145,,,0.98,0.95,-0.06,-0.01857,5690.0,0.98
0,Kepler-1358 b,Kepler-1358,b,1,Transit,2016,0.09991971,,,0.79,0.82,-0.08,-0.41347,5181.0,0.79
0,Kepler-1359 b,Kepler-1359,b,1,Transit,2016,0.25247569,,,0.72,0.78,0.11,-0.7173,4709.0,0.72
0,Kepler-1225 b,Kepler-1225,b,1,Transit,2016,0.16236952,,,1.19,1.13,0.01,0.33289,6140.0,1.19
0,Kepler-1270 b,Kepler-1270,b,1,Transit,2016,0.29619056,,,3.38,1.28,-0.02,0.71321,5047.0,3.38
0,Kepler-1314 b,Kepler-1314,b,1,Transit,2016,0.45588366,,,0.59,0.6,-0.22,-1.89109,4188.0,0.59
0,Kepler-1362 b,Kepler-1362,b,1,Transit,2016,0.23195646,,,0.74,0.8,0.06,-0.60131,4857.0,0.74
0,Kepler-1363 b,Kepler-1363,b,1,Transit,2016,0.11151753,,,0.72,0.76,-0.09,-0.62622,4839.0,0.72
0,Kepler-1227 b,Kepler-1227,b,1,Transit,2016,0.20430012,,,0.95,0.97,-0.04,-0.15834,5747.0,0.95
0,Kepler-1228 b,Kepler-1228,b,1,Transit,2016,0.1373896,,,0.74,0.78,-0.18,-0.5546,5063.0,0.74
0,Kepler-1316 b,Kepler-1316,b,1,Transit,2016,0.31581765,,,1.12,1.04,0.03,0.25347,5884.0,1.12
0,Kepler-1318 b,Kepler-1318,b,1,Transit,2016,0.27745562,,,0.7,0.73,-0.01,-0.72991,4598.0,0.7
0,Kepler-1364 b,Kepler-1364,b,1,Transit,2016,0.19181015,,,1.79,1.49,0.04,0.792,6805.0,1.79
0,Kepler-1366 b,Kepler-1366,b,1,Transit,2016,0.12757605,,,0.6,0.62,-0.02,-0.99602,4070.0,0.6
0,Kepler-1231 b,Kepler-1231,b,1,Transit,2016,0.12668391,,,1.0,1.01,0.06,0.02302,5778.0,1.0
0,Kepler-523 b,Kepler-523,b,1,Transit,2016,0.17485949,,,0.86,0.93,-0.03,-0.27953,5515.0,0.86
0,Kepler-1274 b,Kepler-1274,b,1,Transit,2016,0.12668391,,,2.17,1.45,0.11,0.79752,6179.0,2.17
0,Kepler-1367 b,Kepler-1367,b,1,Transit,2016,0.0820769,,,0.6,0.62,-0.06,-0.90488,4106.0,0.6
0,Kepler-1235 b,Kepler-1235,b,1,Transit,2016,0.07047908,,,0.9,0.93,0.01,-0.15625,5541.0,0.9
0,Kepler-1424 b,Kepler-1424,b,1,Transit,2016,0.10348827,,,1.07,1.02,0.01,0.27098,5838.0,1.07
0,Kepler-1426 b,Kepler-1426,b,1,Transit,2016,0.13917388,,,1.02,1.02,0.03,0.0355,5831.0,1.02
0,Kepler-556 b,Kepler-556,b,1,Transit,2016,0.19983941,,,0.98,1.0,0.03,-0.04785,5740.0,0.98
0,Kepler-1586 b,Kepler-1586,b,1,Transit,2016,0.13560532,,,1.75,1.45,0.06,0.18311,6681.0,1.75
0,Kepler-770 d,Kepler-770,d,1,Transit,2016,0.12489963,,,0.92,0.94,-0.01,0.05399,5598.0,0.92
0,Kepler-783 b,Kepler-783,b,1,Transit,2016,0.06958694,,,0.89,0.93,0.01,-0.23092,5521.0,0.89
0,Kepler-1427 b,Kepler-1427,b,1,Transit,2016,0.09813543,,,1.01,1.01,0.06,0.0156,5793.0,1.01
0,Kepler-1428 b,Kepler-1428,b,1,Transit,2016,0.146311,,,1.36,1.28,0.35,0.94388,6184.0,1.36
0,Kepler-541 b,Kepler-541,b,1,Transit,2016,0.29975912,,,2.06,1.41,0.07,0.75505,6166.0,2.06
0,Kepler-1165 b,Kepler-1165,b,1,Transit,2016,0.13828174,,,1.18,1.13,0.05,0.55152,6080.0,1.18
0,Kepler-1553 b,Kepler-1553,b,1,Transit,2016,0.10259613,,,0.81,0.85,-0.09,-0.33811,5288.0,0.81
0,Kepler-1588 b,Kepler-1588,b,1,Transit,2016,0.06780266,,,0.99,0.96,-0.14,0.3203,5817.0,0.99
0,Kepler-1589 b,Kepler-1589,b,1,Transit,2016,0.09724329,,,1.25,1.18,0.08,0.32934,6166.0,1.25
0,Kepler-1432 b,Kepler-1432,b,1,Transit,2016,0.19805513,,,1.13,1.09,0.02,0.4492,6031.0,1.13
0,Kepler-1556 b,Kepler-1556,b,1,Transit,2016,0.17485949,,,0.95,0.97,0.08,-0.23063,5608.0,0.95
0,Kepler-1590 b,Kepler-1590,b,1,Transit,2016,0.10170399,,,1.16,1.11,0.03,0.06336,6053.0,1.16
0,Kepler-398 d,Kepler-398,d,1,Transit,2016,0.07850834,,,0.67,0.72,-0.06,-0.81101,4557.0,0.67
0,Kepler-1321 c,Kepler-1321,c,1,Transit,2016,0.21411366,,,0.53,0.54,-0.45,-0.8624,4094.0,0.53
0,Kepler-1433 b,Kepler-1433,b,1,Transit,2016,0.13917388,,,1.19,1.14,0.07,0.247,6097.0,1.19
0,Kepler-1557 b,Kepler-1557,b,1,Transit,2016,0.13649746,,,1.17,1.11,0.02,0.11938,6099.0,1.17
0,Kepler-1178 b,Kepler-1178,b,1,Transit,2016,0.09545901,,,0.75,0.8,-0.05,-0.27723,4990.0,0.75
0,Kepler-1592 b,Kepler-1592,b,1,Transit,2016,0.1373896,,,1.28,1.18,0.04,0.50716,6213.0,1.28
0,Kepler-1365 c,Kepler-1365,c,1,Transit,2016,0.07137122,,,1.05,1.0,0.03,0.42479,5770.0,1.05
0,Kepler-1370 c,Kepler-1370,c,1,Transit,2016,0.11330181,,,1.29,1.19,0.05,0.45795,6202.0,1.29
0,Kepler-1336 c,Kepler-1336,c,1,Transit,2016,0.15255598,,,1.3,0.94,0.05,0.42052,5512.0,1.3
0,Kepler-1558 b,Kepler-1558,b,1,Transit,2016,0.06066554,,,0.79,0.83,0.0,-0.48006,5101.0,0.79
0,Kepler-1594 b,Kepler-1594,b,1,Transit,2016,0.09456687,,,1.08,1.06,0.03,-0.00032,5946.0,1.08
0,Kepler-1595 b,Kepler-1595,b,1,Transit,2016,0.10973325,,,0.8,0.84,-0.02,-0.36327,5203.0,0.8
0,Kepler-1388 c,Kepler-1388,c,1,Transit,2016,0.2016237,,,0.61,0.63,0.02,-1.1068,4098.0,0.61
0,Kepler-1439 b,Kepler-1439,b,1,Transit,2016,0.13025248,,,0.43,0.46,-0.03,-1.54394,3578.0,0.43
0,Kepler-1438 b,Kepler-1438,b,1,Transit,2016,0.08386118,,,0.96,0.97,0.2,0.12254,5530.0,0.96
0,Kepler-1440 b,Kepler-1440,b,1,Transit,2016,0.11240967,,,0.96,0.98,0.04,0.37679,5698.0,0.96
0,Kepler-576 b,Kepler-576,b,1,Transit,2016,0.29172986,,,0.97,0.99,0.09,-0.21068,5672.0,0.97
0,Kepler-1596 b,Kepler-1596,b,1,Transit,2016,0.16950665,,,0.92,0.95,-0.11,0.43061,5706.0,0.92
0,Kepler-577 b,Kepler-577,b,1,Transit,2016,0.22749576,,,0.73,0.78,-0.14,-0.555,4984.0,0.73
0,Kepler-1393 b,Kepler-1393,b,1,Transit,2016,0.07137122,,,0.92,0.95,-0.09,0.15136,5697.0,0.92
0,Kepler-1394 b,Kepler-1394,b,1,Transit,2016,0.12400749,,,2.55,1.64,0.06,0.81107,6481.0,2.55
0,Kepler-1441 b,Kepler-1441,b,1,Transit,2016,0.11687037,,,1.0,1.0,0.01,0.32471,5802.0,1.0
0,Kepler-511 b,Kepler-511,b,1,Transit,2016,0.56650906,,,1.2,1.0,0.01,0.49754,5770.0,1.2
0,Kepler-1563 b,Kepler-1563,b,1,Transit,2016,0.06691052,,,0.99,1.0,0.02,-0.0102,5765.0,0.99
0,Kepler-1564 b,Kepler-1564,b,1,Transit,2016,0.13114462,,,0.9,0.93,0.03,-0.13536,5528.0,0.9
0,Kepler-1603 b,Kepler-1603,b,1,Transit,2016,0.11508609,,,1.31,1.21,0.07,0.7055,6241.0,1.31
0,Kepler-1395 b,Kepler-1395,b,1,Transit,2016,0.07137122,,,1.23,1.17,0.12,0.27693,6138.0,1.23
0,Kepler-549 c,Kepler-549,c,1,Transit,2016,0.26139709,,,0.84,0.88,-0.03,-0.30618,5360.0,0.84
0,Kepler-1565 b,Kepler-1565,b,1,Transit,2016,0.10616469,,,0.73,0.76,-0.16,-0.56447,4940.0,0.73
0,Kepler-1567 b,Kepler-1567,b,1,Transit,2016,0.24355429,,,0.93,0.95,-0.03,-0.12183,5655.0,0.93
0,Kepler-1598 b,Kepler-1598,b,1,Transit,2016,0.08475332,,,1.09,1.07,0.04,-0.03931,5940.0,1.09
0,Kepler-1599 b,Kepler-1599,b,1,Transit,2016,0.14452672,,,0.99,0.99,0.02,0.24119,5767.0,0.99
0,Kepler-1399 b,Kepler-1399,b,1,Transit,2016,0.11151753,,,0.96,0.97,-0.03,0.00959,5735.0,0.96
0,Kepler-684 b,Kepler-684,b,1,Transit,2016,0.29975912,,,0.86,0.89,-0.11,0.20867,5493.0,0.86
0,Kepler-605 c,Kepler-605,c,1,Transit,2016,0.07672406,,,0.88,0.91,0.02,-0.24849,5462.0,0.88
0,Kepler-1569 b,Kepler-1569,b,1,Transit,2016,0.14987956,,,1.4,1.25,0.06,0.33545,6319.0,1.4
0,Kepler-687 b,Kepler-687,b,1,Transit,2016,0.31403337,,,0.73,0.77,-0.04,-0.56669,4841.0,0.73
0,Kepler-1597 b,Kepler-1597,b,1,Transit,2016,0.09456687,,,1.39,1.25,0.02,0.43429,6377.0,1.39
0,Kepler-1402 b,Kepler-1402,b,1,Transit,2016,0.06780266,,,0.87,0.9,0.03,0.44774,5416.0,0.87
0,Kepler-610 c,Kepler-610,c,1,Transit,2016,0.29440628,,,1.13,1.1,0.12,-0.11034,5943.0,1.13
0,Kepler-619 c,Kepler-619,c,1,Transit,2016,0.1507717,,,1.11,1.09,0.05,-0.04002,5980.0,1.11
0,Kepler-1571 b,Kepler-1571,b,1,Transit,2016,0.13560532,,,1.39,1.23,0.04,0.194,6297.0,1.39
0,Kepler-1389 b,Kepler-1389,b,1,Transit,2016,0.15790882,,,0.74,0.81,-0.14,-0.53422,5078.0,0.74
0,Kepler-1405 b,Kepler-1405,b,1,Transit,2016,0.35328754,,,1.07,1.05,0.03,0.02238,5925.0,1.07
0,Kepler-1406 b,Kepler-1406,b,1,Transit,2016,0.09813543,,,1.12,1.05,0.04,0.135,5892.0,1.12
0,Kepler-625 c,Kepler-625,c,1,Transit,2016,0.09367473,,,0.96,1.04,0.1,0.40647,5789.0,0.96
0,Kepler-217 d,Kepler-217,d,1,Transit,2016,0.11776251,,,1.76,1.37,0.09,0.75356,6341.0,1.76
0,Kepler-1573 b,Kepler-1573,b,1,Transit,2016,0.10705683,,,1.0,1.01,0.02,0.16867,5808.0,1.0
0,Kepler-1574 b,Kepler-1574,b,1,Transit,2016,0.11508609,,,1.08,1.06,0.08,0.15604,5892.0,1.08
0,Kepler-758 d,Kepler-758,d,1,Transit,2016,0.18913373,,,1.42,1.16,-0.1,0.56281,6228.0,1.42
0,Kepler-533 b,Kepler-533,b,1,Transit,2016,0.3015434,,,0.72,0.78,0.01,-0.62007,4758.0,0.72
0,Kepler-1407 b,Kepler-1407,b,1,Transit,2016,0.20073156,,,1.15,1.1,0.05,0.27131,6010.0,1.15
0,Kepler-653 c,Kepler-653,c,1,Transit,2016,0.06958694,,,1.19,1.02,0.23,0.11872,5665.0,1.19
0,Kepler-1541 b,Kepler-1541,b,1,Transit,2016,0.10348827,,,0.81,0.86,-0.04,-0.33627,5282.0,0.81
0,Kepler-1245 c,Kepler-1245,c,1,Transit,2016,0.1284682,,,0.83,0.86,-0.01,-0.41093,5306.0,0.83
0,Kepler-1050 c,Kepler-1050,c,1,Transit,2016,0.13203676,,,1.13,1.09,0.03,0.05871,6010.0,1.13
0,Kepler-534 b,Kepler-534,b,1,Transit,2016,0.19983941,,,0.98,1.05,0.01,0.14739,5884.0,0.98
0,Kepler-1412 b,Kepler-1412,b,1,Transit,2016,0.07404764,,,1.27,1.06,0.04,0.38332,5880.0,1.27
0,Kepler-1413 b,Kepler-1413,b,1,Transit,2016,0.16236952,,,0.8,0.84,-0.05,-0.39085,5196.0,0.8
0,Kepler-1542 b,Kepler-1542,b,1,Transit,2016,0.06780266,,,0.99,0.94,0.06,0.07026,5564.0,0.99
0,Kepler-468 b,Kepler-468,b,1,Transit,2016,1.19011509,,,0.87,0.96,0.1,-0.28606,5498.0,0.87
0,Kepler-536 b,Kepler-536,b,1,Transit,2016,0.27656348,,,0.89,0.92,0.0,-0.21446,5524.0,0.89
0,Kepler-1414 b,Kepler-1414,b,1,Transit,2016,0.10973325,,,0.75,0.8,-0.02,-0.46384,4951.0,0.75
0,Kepler-1415 b,Kepler-1415,b,1,Transit,2016,0.11508609,,,0.84,0.89,0.12,-0.29708,5267.0,0.84
0,Kepler-1545 b,Kepler-1545,b,1,Transit,2016,0.24087787,,,0.8,0.84,-0.06,-0.27681,5201.0,0.8
0,Kepler-1254 d,Kepler-1254,d,1,Transit,2016,0.11687037,,,0.75,0.78,-0.1,-0.57202,4985.0,0.75
0,Kepler-555 b,Kepler-555,b,1,Transit,2016,0.25247569,,,1.04,1.03,0.0,0.26392,5894.0,1.04
0,Kepler-245 e,Kepler-245,e,1,Transit,2016,0.15612454,5.6834441485276,,0.8,0.86,0.05,-0.39579,5174.0,0.8
0,Kepler-1417 b,Kepler-1417,b,1,Transit,2016,0.08921402,,,1.02,1.02,0.02,0.39458,5839.0,1.02
0,Kepler-1418 b,Kepler-1418,b,1,Transit,2016,0.14809528,,,0.72,0.77,0.0,-0.616,4770.0,0.72
0,Kepler-1548 b,Kepler-1548,b,1,Transit,2016,0.23552502,,,0.97,0.99,0.05,-0.30667,5706.0,0.97
0,Kepler-1579 b,Kepler-1579,b,1,Transit,2016,0.07493978,,,0.7,0.75,0.11,-0.94024,4584.0,0.7
0,Kepler-903 c,Kepler-903,c,1,Transit,2016,0.22571148,,,0.97,0.98,0.05,0.36464,5682.0,0.97
0,Kepler-1419 b,Kepler-1419,b,1,Transit,2016,0.25515211,,,1.01,1.01,0.04,0.04229,5796.0,1.01
0,Kepler-1154 c,Kepler-1154,c,1,Transit,2016,0.2105451,,,1.43,1.26,0.04,0.45174,6327.0,1.43
0,Kepler-1583 b,Kepler-1583,b,1,Transit,2016,0.05352841,,,0.91,0.94,-0.07,-0.01774,5645.0,0.91
0,Kepler-1582 b,Kepler-1582,b,1,Transit,2016,0.1329289,,,0.3,0.28,0.48,-2.38864,3208.0,0.3
0,Kepler-1584 b,Kepler-1584,b,1,Transit,2016,0.14363458,,,1.13,1.1,0.0,0.25226,6069.0,1.13
0,Kepler-1469 b,Kepler-1469,b,1,Transit,2016,0.24979927,,,0.89,0.92,0.02,-0.2739,5507.0,0.89
0,Kepler-633 b,Kepler-633,b,1,Transit,2016,0.14541886,,,1.15,1.02,-0.05,0.16,5899.0,1.15
0,Kepler-1511 b,Kepler-1511,b,1,Transit,2016,0.14987956,,,1.29,1.17,0.14,0.83813,6064.0,1.29
0,Kepler-1525 b,Kepler-1525,b,1,Transit,2016,0.08118476,,,1.04,1.07,0.27,-0.0112,5748.0,1.04
0,Kepler-1617 b,Kepler-1617,b,1,Transit,2016,0.10705683,,,1.22,1.15,0.01,0.34078,6167.0,1.22
0,Kepler-1470 b,Kepler-1470,b,1,Transit,2016,0.09545901,,,0.76,0.8,-0.01,-0.48551,4961.0,0.76
0,Kepler-132 e,Kepler-132,e,2,Transit,2016,0.10527255,,,1.1,1.03,-0.13,0.157,6023.0,1.1
0,Kepler-695 b,Kepler-695,b,1,Transit,2016,0.82166117,,,0.8,0.84,-0.01,-0.15936,5181.0,0.8
0,Kepler-704 b,Kepler-704,b,1,Transit,2016,0.2328486,,,0.96,0.97,0.09,0.03582,5616.0,0.96
0,Kepler-1527 b,Kepler-1527,b,1,Transit,2016,0.4255509,,,1.32,1.21,0.07,0.48222,6224.0,1.32
0,Kepler-1618 b,Kepler-1618,b,1,Transit,2016,0.11240967,,,1.65,1.41,0.04,0.69003,6620.0,1.65
0,Kepler-630 b,Kepler-630,b,1,Transit,2016,0.2837006,,,1.04,1.02,0.03,0.30233,5829.0,1.04
0,Kepler-1472 b,Kepler-1472,b,1,Transit,2016,0.16950665,,,1.25,1.16,0.03,0.42003,6159.0,1.25
0,Kepler-622 b,Kepler-622,b,1,Transit,2016,0.19002587,,,0.61,0.64,-0.09,-0.86159,4201.0,0.61
0,Kepler-967 c,Kepler-967,c,1,Transit,2016,0.32563119,,,0.8,0.84,-0.03,-0.71759,5178.0,0.8
0,Kepler-154 e,Kepler-154,e,1,Transit,2016,0.13382104,,,0.98,0.98,-0.04,0.03322,5769.0,0.98
0,Kepler-1529 b,Kepler-1529,b,1,Transit,2016,0.18734945,,,0.77,0.81,-0.03,-0.52049,5048.0,0.77
0,Kepler-1090 b,Kepler-1090,b,1,Transit,2016,0.20073156,,,0.82,0.86,-0.04,-0.14595,5321.0,0.82
0,Kepler-1619 b,Kepler-1619,b,1,Transit,2016,0.06780266,,,1.0,1.0,-0.07,0.32575,5852.0,1.0
0,Kepler-1477 b,Kepler-1477,b,1,Transit,2016,0.10527255,,,0.78,0.81,-0.06,-0.19624,5100.0,0.78
0,Kepler-598 b,Kepler-598,b,1,Transit,2016,0.13382104,,,0.86,0.87,0.02,-0.25753,5307.0,0.86
0,Kepler-1530 b,Kepler-1530,b,1,Transit,2016,0.146311,,,0.88,0.92,0.03,-0.31086,5477.0,0.88
0,Kepler-1530 c,Kepler-1530,c,1,Transit,2016,0.14720314,,,0.88,0.92,0.03,-0.31086,5477.0,0.88
0,Kepler-692 b,Kepler-692,b,1,Transit,2016,0.27745562,,,0.86,0.9,-0.01,-0.23346,5440.0,0.86
0,Kepler-1622 b,Kepler-1622,b,1,Transit,2016,0.13114462,,,1.5,1.31,0.04,0.37304,6436.0,1.5
0,Kepler-1479 b,Kepler-1479,b,1,Transit,2016,0.16326166,,,0.98,0.99,-0.02,0.14528,5796.0,0.98
0,Kepler-1480 b,Kepler-1480,b,2,Transit,2016,0.14898742,,,0.81,0.85,0.07,-0.44868,5156.0,0.81
0,Kepler-969 c,Kepler-969,c,1,Transit,2016,0.08832188,,,0.82,0.92,0.22,-0.38876,5214.0,0.82
0,Kepler-990 c,Kepler-990,c,1,Transit,2016,0.13649746,,,1.08,1.05,0.01,-0.05003,5948.0,1.08
0,Kepler-1093 c,Kepler-1093,c,1,Transit,2016,0.17485949,,,1.2,1.13,-0.01,0.46038,6166.0,1.2
0,Kepler-1531 b,Kepler-1531,b,1,Transit,2016,0.09902757,,,1.27,1.16,-0.03,0.30365,6260.0,1.27
0,Kepler-631 b,Kepler-631,b,1,Transit,2016,0.25872067,,,1.33,1.24,0.23,0.38915,6185.0,1.33
0,Kepler-1623 b,Kepler-1623,b,1,Transit,2016,0.11687037,,,1.0,1.0,0.04,-0.17154,5772.0,1.0
0,Kepler-1481 b,Kepler-1481,b,1,Transit,2016,0.10973325,,,0.75,0.8,0.04,-0.58658,4908.0,0.75
0,Kepler-1483 b,Kepler-1483,b,1,Transit,2016,0.13560532,,,1.4,1.25,0.04,0.39403,6337.0,1.4
0,Kepler-636 b,Kepler-636,b,2,Transit,2016,0.39700241,,,0.8,0.85,-0.02,-0.374,5203.0,0.8
0,Kepler-489 b,Kepler-489,b,1,Transit,2016,0.68873227,,,0.76,0.82,0.0,-0.51802,5014.0,0.76
0,Kepler-1016 c,Kepler-1016,c,1,Transit,2016,0.32830761,,,1.0,0.99,-0.03,0.12363,5821.0,1.0
0,Kepler-705 b,Kepler-705,b,1,Transit,2016,0.18824159,,,0.51,0.53,0.07,-1.385,3722.0,0.51
0,Kepler-1536 b,Kepler-1536,b,1,Transit,2016,0.28013204,,,0.67,0.71,0.05,-0.8224,4434.0,0.67
0,Kepler-632 b,Kepler-632,b,1,Transit,2016,0.19716299,,,0.84,0.91,0.11,-0.292,5322.0,0.84
0,Kepler-545 b,Kepler-545,b,1,Transit,2016,0.23998573,,,1.07,1.04,0.03,0.10684,5882.0,1.07
0,Kepler-1486 b,Kepler-1486,b,1,Transit,2016,0.20697654,,,1.12,1.08,0.06,0.31179,5965.0,1.12
0,Kepler-342 e,Kepler-342,e,1,Transit,2016,0.07850834,,,1.34,1.26,0.12,0.45345,6366.0,1.34
0,Kepler-582 b,Kepler-582,b,1,Transit,2016,0.32830761,,,0.91,0.93,0.01,-0.41418,5564.0,0.91
0,Kepler-1409 b,Kepler-1409,b,1,Transit,2016,0.09278259,,,0.79,0.83,-0.03,-0.4219,5160.0,0.79
0,Kepler-1444 b,Kepler-1444,b,1,Transit,2016,0.19448657,,,1.05,1.03,0.06,0.02131,5810.0,1.05
0,Kepler-581 b,Kepler-581,b,1,Transit,2016,0.23463288,,,1.0,1.0,0.03,-0.16946,5772.0,1.0
0,Kepler-1516 b,Kepler-1516,b,1,Transit,2016,0.15612454,,,1.07,1.04,0.03,0.44571,5904.0,1.07
0,Kepler-600 b,Kepler-600,b,1,Transit,2016,0.25872067,,,0.81,0.84,-0.09,-0.33922,5279.0,0.81
0,Kepler-1537 b,Kepler-1537,b,1,Transit,2016,0.10527255,,,0.77,0.81,-0.08,-0.42348,5079.0,0.77
0,Kepler-1447 b,Kepler-1447,b,1,Transit,2016,0.25872067,,,0.95,0.97,-0.03,-0.04217,5722.0,0.95
0,Kepler-1488 b,Kepler-1488,b,1,Transit,2016,0.16593809,,,1.31,1.05,0.06,0.58748,5820.0,1.31
0,Kepler-1517 b,Kepler-1517,b,1,Transit,2016,0.87072888,,,1.95,1.58,0.01,0.87873,7010.0,1.95
0,Kepler-1538 b,Kepler-1538,b,1,Transit,2016,0.25158355,,,1.03,1.03,0.02,-0.08496,5837.0,1.03
0,Kepler-1448 b,Kepler-1448,b,1,Transit,2016,0.14363458,,,0.93,0.95,-0.16,-0.06927,5774.0,0.93
0,Kepler-1493 b,Kepler-1493,b,1,Transit,2016,0.12579177,,,1.29,1.06,0.06,0.249,5863.0,1.29
0,Kepler-1519 b,Kepler-1519,b,1,Transit,2016,0.62985101,,,0.91,0.94,-0.07,0.32617,5644.0,0.91
0,Kepler-688 b,Kepler-688,b,1,Transit,2016,0.87072888,,,0.96,0.98,0.02,-0.02364,5715.0,0.96
0,Kepler-1450 b,Kepler-1450,b,1,Transit,2016,0.15255598,,,0.68,0.71,-0.02,-0.7677,4524.0,0.68
0,Kepler-1494 b,Kepler-1494,b,1,Transit,2016,0.27388706,,,0.94,0.96,0.01,0.07901,5659.0,0.94
0,Kepler-1495 b,Kepler-1495,b,1,Transit,2016,0.26228923,,,1.04,1.03,0.06,0.0523,5831.0,1.04
0,Kepler-1520 b,Kepler-1520,b,1,Transit,2016,0.51476492,,,0.71,0.76,0.04,-0.67309,4677.0,0.71
